"","verslagjaar","okvk","organisatie","wnMedew","wnFTE","wTijd","wPnil","wPnilKosten","wGemContr","wInstroom","wUitstroom","wDoorstroom","wnStag","wnVrijw","wNiv1","wNiv2","wNiv3","wNiv4","wNiv5","wNiv6","wBdnst","wOvPers","wLling","wFTEperCt","wVerzuimPerc","wVerzuimFreq","tTijd","tPnil","tPnilKosten","tGemContr","tInstroom","tUitstroom","tDoorstroom","tNiv1","tNiv2","tNiv3","tNiv4","tNiv5","tNiv6","tBdnst","tOvPers","tLling","tFTEperCt","tVerzuimPerc","tVerzuimFreq","nTijd","nPnil","nPnilKosten","nGemContr","nInstroom","nUitstroom","nDoorstroom","nNiv1","nNiv2","nNiv3","nNiv4","nNiv5","nNiv6","nBdnst","nOvPers","nLling","nFTEperCt","nVerzuimPerc","nVerzuimFreq"
"1357",2021,"41136257","Stichting Zorgbeheer De Zellingen",529,454,13.65,11.01,22.36,0.86,19.85,26.09,1.7,122,450,11.61,14.32,26.59,4.56,0.37,1.37,10.33,5.77,10.11,1.05,9.29,1.68,70,50,5581174,454,105,138,9,53,65,121,21,2,6,47,26,46,454,23605,888,513,454,24960557,529,529,529,529,454,454,454,454,454,454,454,454,454,433,254215,529
"1358",2021,"11044284","Stichting Zorgcentra Rivierenland",786,421.76,32.92,7.31,11.92,0.54,20.85,18.1,4.62,57,350,16.82,20.98,36.48,6,2.66,0,12.22,0.54,4.29,1.1,12.72,0.82,263,31,2739565,422,167,145,37,71,88,154,25,11,0,52,2,18,422,19584,646,799,422,22976269,786,801,801,801,422,422,422,422,422,422,422,422,422,383,153941,786
"1359",2021,"41135918","Stichting Zorgcentra Uitgaande Van De Gereformeerde Gemeenten In Zeeland En Zuid-Holland En De Christelijke Gereformeerde Kerken In De Regio Rotterdam",983,429.2,28.74,3.35,8.83,0.44,16.79,14.34,5.49,117,835,18.43,8.54,36.32,7.44,0.45,0,0,13.57,15.25,1.08,6.95,0.87,286,14,1815090,429,165,141,54,79,37,156,32,2,0,0,58,65,429,7785,855,995,429,20551002,983,983,983,983,429,429,429,429,429,429,429,429,429,397,112021,983
"1360",2021,"41014042","Stichting Zorgcentrum 'De Blanckenborg'",327,147.8,11.93,3.09,5.39,0.45,26.25,15.95,1.66,45,120,0,25.35,31.03,8.31,0.49,1.05,2.51,1.85,3.32,1.69,12.52,0.79,39,5,574231,148,79,48,5,0,37,46,12,1,2,4,3,5,148,4526,259,327,148,10652179,327,301,301,301,148,148,148,148,148,148,148,148,148,88,36156,327
"1361",2021,"41002802","Stichting Zorgcentrum Het Bildt",338,152.2,23.08,3.29,3.25,0.45,18.93,18.93,8.58,21,119,1.6,7.43,44.26,8.32,2.95,0,0,9.03,5.99,1.43,8.33,0.52,78,5,247555,152,64,64,29,2,11,67,13,4,0,0,14,9,152,4041,175,338,152,7614094,338,338,338,338,152,152,152,152,152,152,152,152,152,106,48519,338
"1362",2021,"41055655","Stichting Zorgcentrum Huize Rosa",235,126.2,27.23,5.92,17.8,0.54,15.58,24,3.37,9,70,11.2,10.7,46.27,1.05,1.41,0,0,0,4.14,1.43,8.95,0.99,64,7,705108,126,37,57,8,14,14,58,1,2,0,0,0,5,126,4049,232,235,126,3960200,235,238,238,238,126,126,126,126,126,126,126,126,126,88,45249,235
"1363",2021,"41000801","Stichting Zorgcentrum Talma Urk",203,106.96,18.93,0.58,2.59,0.53,31.87,12.01,5.08,53,107,9.51,21.14,49.47,9.89,1.65,1.51,1.9,0,2.16,1.04,5.25,1.01,46,1,137872,107,69,26,11,10,23,53,11,2,2,2,0,2,107,1981,206,243,107,5314536,203,217,217,217,107,107,107,107,107,107,107,107,107,103,37747,203
"1364",2021,"41020715","Stichting Zorgcollectief Zuidwest-Drenthe",261,135.06,20.48,4.38,10.95,0.52,15.86,21.28,25.15,33,288,9.07,16.07,49.45,10.45,1.55,0,0,0,13.33,0.97,NA,0,51,6,537421,135,41,55,65,12,22,67,14,2,0,0,0,18,135,NA,0,249,135,4907803,261,259,259,259,135,135,135,135,135,135,135,135,135,139,NA,261
"1365",2021,"9148559","Stichting Zorgcombinatie Marga Klompé",1356,815.98,16.97,3.3,7.96,0.6,11.02,20.21,2.05,240,1402,6.14,13.54,52.12,11.14,2.32,0,4.28,2.53,7.93,1,9.26,1.64,214,27,3385465,816,145,266,27,50,110,425,91,19,0,35,21,65,816,41867,2229,1261,816,42549913,1356,1316,1316,1316,816,816,816,816,816,816,816,816,816,817,452231,1356
"1366",2021,"41032283","Stichting Zorgfederatie Oldenzaal",220,117.79,32,6.45,18.66,0.54,22.08,17.22,10.15,17,300,11.43,12.88,45.98,8.44,2.59,0,0,0,7.5,1.05,5.22,0.59,72,8,1109148,118,50,39,23,13,15,54,10,3,0,0,0,9,118,3247,130,225,118,5942488,220,227,227,227,118,118,118,118,118,118,118,118,118,113,62241,220
"1367",2021,"39071815","Stichting Zorggroep Almere",1048,707.65,26.25,2.97,8.69,0.68,26.55,21.72,6.23,387,376,12.58,8.75,31.35,13.19,0,1.74,6.52,17.28,8.58,1.38,10.68,1.31,279,21,2309452,708,264,216,62,89,62,222,93,0,12,46,122,61,708,26440,1374,1063,708,26582301,1048,995,995,995,708,708,708,708,708,708,708,708,708,513,247574,1048
"1368",2021,"34305673","Stichting Zorggroep Amsterdam-Oost",630,382.82,22.86,4.88,9.27,0.61,8.26,21.16,5.79,122,74,9.2,9.09,10.6,2.54,1.84,0,6.96,8.22,6.6,2.28,7.5,1.09,144,19,796299,383,50,128,35,35,35,41,10,7,0,27,31,25,383,10190,686,630,383,8586319,630,605,605,605,383,383,383,383,383,383,383,383,383,168,135906,630
"1369",2021,"8154763","Stichting Zorggroep Apeldoorn En Omstreken",985,571.92,14.01,5.36,7.7,0.58,23.1,27.29,7.77,247,675,12.82,12.89,26.88,13.93,5.73,0,7.71,8.78,11.26,1.12,11.39,0.84,138,31,2338485,572,226,267,76,73,74,154,80,33,0,44,50,64,572,24497,827,985,572,30380924,985,979,979,979,572,572,572,572,572,572,572,572,572,510,215027,985
"1370",2021,"30242745","Stichting Zorggroep Charim",1122,768.86,25.22,4.2,11.45,0.69,17.11,14.97,10.25,56,969,13.05,19.76,34.99,7.1,1.61,0,3.83,3.51,11.68,1.01,8.22,1.18,286,32,4468517,769,192,168,115,100,152,269,55,12,0,29,27,90,769,21660,1328,1134,769,39015214,1122,1122,1122,1122,769,769,769,769,769,769,769,769,769,763,263521,1122
"1371",2021,"30249946","Stichting Zorggroep De Vechtstreek",370,200.5,24.59,11.47,33.84,0.54,NA,NA,NA,8,244,20.5,11.42,22.92,3.45,2.02,0,0,0.94,7.86,1.37,10,1.29,45,23,2601195,201,NA,NA,NA,41,23,46,7,4,0,0,2,16,201,5481,477,183,201,7687015,370,NA,NA,NA,201,201,201,201,201,201,201,201,201,146,54821,370
"1372",2021,"4087125","Stichting Zorggroep Drenthe",481,305.73,27.27,11.36,12.98,0.64,16.42,29.52,6.44,93,279,6,8.5,47.36,18.86,1.78,0,2.8,2.24,12.46,278.95,11.8,1.22,129,35,2275509,306,79,142,31,18,26,145,58,5,0,9,7,38,306,14891,586,473,306,17530133,481,481,481,481,306,306,306,306,306,306,306,306,306,1,126145,481
"1373",2021,"17145911","Stichting Zorggroep Elde Maasduinen",1465,896,23.66,4.09,5.74,0.61,16.29,16.91,7.59,185,1010,7.59,28.46,37.61,7.37,0,0.56,3.46,3.68,11.27,1,9.48,1.14,343,37,2731763,896,236,245,110,68,255,337,66,0,5,31,33,101,896,948,1665,1450,896,47563432,1465,1449,1449,1449,896,896,896,896,896,896,896,896,896,897,10000,1465
"1374",2021,"8083453","Stichting Zorggroep Ena",355,194.5,36.34,13.32,27.68,0.55,25.32,31.79,7.31,38,462,11.96,21.02,38.46,14.94,1.52,0,0,1.25,10.47,0.91,8.46,1.2,133,26,2641246,195,90,113,26,23,41,75,29,3,0,0,2,20,195,6554,427,366,195,9541144,355,356,356,356,195,195,195,195,195,195,195,195,195,213,77490,355
"1375",2021,"27250988","Stichting Zorggroep Florence",1792,1151.39,18.92,10.85,17.71,0.64,13.62,25.89,12.72,67,1095,5.81,23.04,31.32,6.5,0.76,0,10.24,10,12.33,0.85,13.01,1.43,318,125,12709851,1151,244,464,228,67,265,361,75,9,0,118,115,142,1151,3309,2555,1681,1151,71780818,1792,1792,1792,1792,1151,1151,1151,1151,1151,1151,1151,1151,1151,1356,25425,1792
"1376",2021,"2090310","Stichting Zorggroep Groningen",1017,438.1,27.63,7.76,7.25,0.43,19.75,32.43,2.65,197,324,14.91,17.05,44.83,12.55,1.67,0,8.99,0,0,1.07,8.05,1.45,281,34,1732434,438,201,330,27,65,75,196,55,7,0,39,0,0,438,25930,1473,1017,438,23902942,1017,1018,1018,1018,438,438,438,438,438,438,438,438,438,410,322111,1017
"1377",2021,"41001546","Stichting Zorggroep Hof En Hiem",569,271.1,12.06,1.3,3.3,0.48,23.61,19.77,5.18,37,416,7.13,12.89,65.19,8.23,1.66,0,0,0,4.89,0.9,7.81,0.9,62,4,456600,271,123,103,27,19,35,177,22,4,0,0,0,13,271,9484,510,514,271,13836128,569,521,521,521,271,271,271,271,271,271,271,271,271,301,121477,569
"1378",2021,"41005051","Stichting Zorggroep Liante",434,221,17.97,4.38,20.14,0.51,29.03,28.57,2.3,136,547,1.86,14.71,60.77,14.71,3.3,0,0,0,4.66,0.69,6.6,1.4,78,10,574363,221,126,124,10,4,33,134,33,7,0,0,0,10,221,3674,608,434,221,2852195,434,434,434,434,221,221,221,221,221,221,221,221,221,320,55666,434
"1379",2021,"11056895","Stichting Zorggroep Maas & Waal",1057,447.77,26.58,8.04,12.47,0.42,22.54,28.81,6.63,132,330,18.34,17.22,33.37,1.62,2.92,0,10.89,8.45,7.19,1.04,8.91,0.68,281,36,2767455,448,187,239,55,82,77,149,7,13,0,49,38,32,448,17310,719,1057,448,22199671,1057,830,830,830,448,448,448,448,448,448,448,448,448,429,194287,1057
"1380",2021,"8088958","Stichting Zorggroep Manna",259,92.78,19.69,3.23,6.29,0.36,24.73,23.43,4.77,39,156,8.27,24.01,30.01,13.18,2.55,0.96,0,17.84,3.17,1.04,6.89,0.7,51,3,397554,93,57,54,11,8,22,28,12,2,1,0,17,3,93,5378,181,259,93,6318340,259,231,231,231,93,93,93,93,93,93,93,93,93,89,78055,259
"1381",2021,"2086881","Stichting Zorggroep Meander",853,493,15.01,1.36,3.07,0.58,23.97,24.89,19.58,77,103,0,17.87,49.61,7.78,1.26,0,8.73,4.48,3.21,1.12,13.97,0.72,74,7,891729,493,235,244,192,0,88,245,38,6,0,43,22,16,493,51,615,493,493,29029734,853,981,981,981,493,493,493,493,493,493,493,493,493,442,365,853
"1382",2021,"12065731","Stichting Zorggroep Noord- En Midden-Limburg",3636,2259,18.8,9.72,11.86,0.62,16.54,14.89,7.31,435,2293,2.93,12.55,40.73,9.38,0.94,0,4.95,3.28,5.71,1.28,7.89,0.95,685,220,19257458,2259,600,540,265,66,283,920,212,21,0,112,74,129,2259,41280,3444,3644,2259,162387987,3636,3627,3627,3627,2259,2259,2259,2259,2259,2259,2259,2259,2259,1758,522947,3636
"1383",2021,"41020668","Stichting Zorggroep Noorderboog",1537,949.94,8.2,0.57,1.13,0.62,0.78,7.65,3.83,413,1272,14.95,13.16,47.27,8,0.85,0.13,5.44,3.47,6.42,1.36,7.22,1.18,126,5,532419,950,12,118,59,142,125,449,76,8,1,52,33,61,950,27331,1809,1536,950,47110805,1537,1542,1542,1542,950,950,950,950,950,950,950,950,950,698,378778,1537
"1384",2021,"62445049","Stichting Zorggroep Noordwest-Veluwe Zorg",1223,815.3,11.86,1.58,4.01,0.67,6.57,2,20.35,226,1342,14.33,12.62,46.89,9.02,0.17,0,6.73,0.86,9.38,1.14,10.42,0.98,145,13,1529123,815,82,25,254,117,103,382,74,1,0,55,7,77,815,25253,1204,1223,815,38089527,1223,1248,1248,1248,815,815,815,815,815,815,815,815,815,714,242298,1223
"1385",2021,"27253843","Stichting Zorggroep Oldael",128,95.28,14.02,41.88,68.8,0.74,17.19,13.28,0.78,5,25,5.22,28.76,17.42,9.56,9.34,0,0,1.81,6.61,0.79,14.54,1.32,15,40,3535453,95,22,17,1,5,27,17,9,9,0,0,2,6,95,3518,169,107,95,5138781,128,128,128,128,95,95,95,95,95,95,95,95,95,120,24196,128
"1386",2021,"39084589","Stichting Zorggroep Oude En Nieuwe Land",903,479.31,33.44,2,7.48,0.53,42.32,40.81,NA,122,578,20.37,11.91,47.87,6,0.39,0,4.08,0,8.13,1.09,9.57,1.04,302,10,1771060,479,365,352,NA,98,57,229,29,2,0,20,0,39,479,30598,939,903,479,23674796,903,863,863,NA,479,479,479,479,479,479,479,479,479,440,319894,903
"1387",2021,"5072572","Stichting Zorggroep Raalte",362,204.17,12.7,4.59,8.35,0.56,14.07,5.24,1.1,52,563,18.04,9.93,50.08,14.51,1.25,0.73,0,0,5.46,1.15,6.58,0.53,47,9,862469,204,51,19,4,37,20,102,30,3,2,0,0,11,204,24,193,370,204,10330268,362,363,363,363,204,204,204,204,204,204,204,204,204,177,365,362
"1388",2021,"8130883","Stichting Zorggroep Sint Maarten",2668,965.4,27.04,4.05,3.01,0.36,7.33,4.38,7.53,82,1463,15.98,12.74,41.56,16.65,0.11,1.83,4.34,0,6.78,1.01,11.66,0.74,763,39,2662190,965,186,111,191,154,123,401,161,1,18,42,0,66,965,29379,1969,2822,965,88447174,2668,2536,2536,2536,965,965,965,965,965,965,965,965,965,953,251969,2668
"1389",2021,"8093263","Stichting Zorggroep Solis",586,364.11,20.48,5.83,6.21,0.62,13.83,14.18,8.03,86,564,12.31,5.85,33.36,7.33,0,2.58,6.34,20.43,11.8,1.05,8.74,1.22,120,21,1185383,364,81,83,47,45,21,121,27,0,9,23,74,43,364,13587,712,586,364,19093261,586,586,586,586,364,364,364,364,364,364,364,364,364,348,155424,586
"1390",2021,"4066212","Stichting Zorggroep Tangenborgh",1465,900.8,30.09,2.28,5.76,0.61,24.89,21.79,3.71,62,534,1.71,9.89,44.66,11.09,1.08,3.77,2.6,12.31,3.1,1.29,9.09,1.04,448,21,2930200,901,362,317,54,15,89,402,100,10,34,23,111,28,901,21300,1524,1489,901,50842500,1465,1455,1455,1455,901,901,901,901,901,901,901,901,901,696,234200,1465
"1391",2021,"37122456","Stichting Zorggroep Tellus",146,98,26.71,NA,NA,0.67,35.42,30.56,10.42,55,135,0,20.41,41.84,7.14,0,1.02,0,21.43,8.16,0.75,9.03,1.25,39,NA,NA,98,51,44,15,0,20,41,7,0,1,0,21,8,98,2310,183,146,NA,NA,146,144,144,144,98,98,98,98,98,98,98,98,98,130,25578,146
"1392",2021,"41114350","Stichting Zorggroep Ter Weel",1146,626,38.11,2.24,5.57,0.55,20.37,11.85,NA,63,815,4.4,7.38,38.43,1.8,0,1.58,3.08,5.46,4.27,1.39,NA,NA,311,14,1954615,626,232,135,NA,28,46,241,11,0,10,19,34,27,626,NA,NA,816,626,35114745,1146,1139,1139,NA,626,626,626,626,626,626,626,626,626,452,NA,NA
"1393",2021,"41151073","Stichting Zorginstelling Saffier - De Residentie",1658,1034.53,30.6,5.92,6.71,0.62,18.57,14.29,2.53,89,390,7.11,13.62,23.59,6.11,6.28,0,5.87,3.71,3.59,1.27,12.51,1.06,507,61,4363790,1035,308,237,42,74,141,244,63,65,0,61,38,37,1035,47224,1758,1657,1035,65006295,1658,1659,1659,1659,1035,1035,1035,1035,1035,1035,1035,1035,1035,816,377603,1658
"1394",2021,"27185703","Stichting Zorginstellingen Pieter Van Foreest",2300,1376,28.43,9.27,16.9,0.6,19.37,14.03,3.94,235,1512,16.42,28.23,28.14,5.07,1.45,0.28,5.39,11,4.01,1.04,8.36,0.93,679,128,11728415,1376,442,320,90,226,388,387,70,20,4,74,151,55,1376,42967,2143,2388,1376,69393960,2300,2282,2282,2282,1376,1376,1376,1376,1376,1376,1376,1376,1376,1317,513660,2300
"1395",2021,"8172571","Stichting Zorgnvrij",18,10,0,0,0,0.56,11.76,11.76,0,2,8,0,0,60,25,0,0,0,5,10,0.91,3.85,0.94,0,0,0,10,2,2,0,0,0,6,3,0,0,0,1,1,10,100,17,18,10,350000,18,17,17,17,10,10,10,10,10,10,10,10,10,11,2600,18
"1396",2021,"41099381","Stichting Zorgorganisatie Het Hoge Veer",128,84.54,43.65,5.84,10.15,0.66,19.57,19.57,5.07,11,80,3.9,21.41,47.67,7.93,3.55,0,0,3.08,12.47,0.68,9.35,1.11,55,5,410062,85,27,27,7,3,18,40,7,3,0,0,3,11,85,2697,142,126,85,4041005,128,138,138,138,85,85,85,85,85,85,85,85,85,125,28844,128
"1397",2021,"54102901","Stichting Zorgorganisatie Niko",255,171.85,29.46,6.05,14.42,0.67,31.89,30.02,6,29,121,19.48,27.94,41.9,6.45,1.91,0,0,0,2.32,0.86,9.72,0.76,76,10,1166841,172,85,80,16,33,48,72,11,3,0,0,0,4,172,9051,193,258,172,8093704,255,267,267,267,172,172,172,172,172,172,172,172,172,201,93075,255
"1398",2021,"24325621","Stichting Zorgpartners Midden-Holland",2152,1133.4,24.12,6,6.84,0.53,19.91,17.85,16.58,181,1425,25.32,11.91,30.3,8.73,0,1.68,6.62,4.06,11.38,0.99,9.38,1.45,519,68,4145902,1133,598,536,498,287,135,343,99,0,19,75,46,129,1133,50288,3120,2152,1133,60610854,2152,3003,3003,3003,1133,1133,1133,1133,1133,1133,1133,1133,1133,1150,535971,2152
"1399",2021,"41099316","Stichting Zorgplein Maaswaarden",336,179,33.04,7.43,13.26,0.53,17.73,21.57,13.88,4,212,10.58,3.58,22.3,3.94,2.48,0,0,4.61,9.72,1.54,8.31,0.87,111,13,1282912,179,60,73,47,19,6,40,7,4,0,0,8,17,179,4738,291,336,179,9673496,336,339,339,339,179,179,179,179,179,179,179,179,179,117,57006,336
"1400",2021,"9119500","Stichting Zorgrésidence Regina",49,30.1,6.12,3.02,6.19,0.61,25,10.42,0,4,0,5.32,32.89,31.56,5.98,0,2.23,0,6.31,1.66,1.29,3.06,1.04,3,1,103748,30,12,5,0,2,10,10,2,0,1,0,2,1,30,336,51,49,30,1677200,49,48,48,48,30,30,30,30,30,30,30,30,30,23,10986,49
"1401",2021,"41186628","Stichting Zorgspectrum",1201,580.4,17.32,4.8,10.22,0.48,17.74,11.49,10.99,166,433,6.4,25.8,34.7,15.7,0.9,0,0,0,5.9,0.8,8.32,0.9,208,28,2385718,580,213,138,132,37,150,201,91,5,0,0,0,34,580,25795,1080,1201,580,23342989,1201,1201,1201,1201,580,580,580,580,580,580,580,580,580,729,309953,1201
"1402",2021,"5060683","Stichting Zorgspectrum Het Zand",1258,637,8.06,2.65,6,0.51,20.99,4.54,43.6,67,596,8.52,3.49,39.66,11.15,0.6,0.47,5.16,25.94,5.01,1.56,NA,0.08,78,17,2212209,637,245,53,509,54,22,253,71,4,3,33,165,32,637,NA,100,968,637,36872238,1258,1168,1168,1168,637,637,637,637,637,637,637,637,637,407,NA,1258
"1403",2021,"22047368","Stichting Zorgstroom",643,342.74,23.6,4.52,5.63,0.53,4.17,18.53,8.65,111,429,14.97,16.31,32.58,2.7,2.89,0,2.86,5.91,12.26,1.25,9.42,1.22,156,16,1069000,343,27,120,56,51,56,112,9,10,0,10,20,42,343,12239,783,661,343,19000444,643,648,648,648,343,343,343,343,343,343,343,343,343,275,129872,643
"1404",2021,"41032142","Stichting Zorgvilla's Twente",89,70.4,14.61,25.16,1.04,0.79,30.34,30.34,4.49,5,34,0,4.49,29.46,11.59,3.66,0,0,30.47,3.71,2.56,4.71,0.97,13,18,24852,70,27,27,4,0,3,21,8,3,0,0,21,3,70,4540,86,89,70,2391695,89,89,89,89,70,70,70,70,70,70,70,70,70,27,96336,89
"1405",2021,"50024078","Stichting Zorgwaard",781,481.4,18.82,2.91,6.26,0.62,15.49,12.93,1.66,23,1093,14,14,34.99,17,1,0,9.01,2,8,1.27,9.3,0.9,147,14,1292039,481,121,101,13,67,67,168,82,5,0,43,10,39,481,26511,702,781,481,20644000,781,781,781,781,481,481,481,481,481,481,481,481,481,380,285065,781
"1406",2021,"41038232","Stichting Zorg-Wooncentrum Den Bouw Warnsveld",108,69.12,29.63,4.2,4.22,0.64,32.85,28.99,7.73,3,46,11.72,16.84,29.43,4.24,2.58,0,0,33.04,2.16,1.29,10.25,1.56,32,3,166952,69,34,30,8,8,12,20,3,2,0,0,23,1,69,2572,169,108,69,3958522,108,104,104,104,69,69,69,69,69,69,69,69,69,54,25100,108
"1407",2021,"1098504","Stichting Zuidoostzorg",1965,1160,2.91,1.07,2.09,0.59,11.29,12.72,7.99,151,890,8.59,13.28,34.91,6.15,0,1.5,4.89,0,4.78,1.52,6.72,0.98,66,12,1417172,1160,222,250,157,100,154,405,71,0,17,57,0,56,1160,30032,1927,2268,1160,67753181,1965,1966,1966,1966,1160,1160,1160,1160,1160,1160,1160,1160,1160,763,446626,1965
"1408",2021,"9162727","Stichting Zzg Zorggroep",1662,986,40.37,7.67,7.79,0.59,18.59,24.52,8.21,276,900,8.72,14.3,55.17,3.25,2.84,0,4.26,0,11.46,1.11,13.72,0.65,671,76,4066977,986,301,397,133,86,141,544,32,28,0,42,0,113,986,49710,1086,1662,986,52179917,1662,1619,1619,1619,986,986,986,986,986,986,986,986,986,886,362245,1662
"1409",2021,"37137180","Tebbe En Schulz Tevens Handelend Onder De Naam Herbergier Dronrijp",32,15.5,21.62,NA,NA,0.48,19.05,19.05,6.35,0,4,0,42,36,8.06,10.97,0,0,0,2.97,0.93,8.17,0.25,8,NA,NA,16,6,6,2,0,7,6,1,2,0,0,0,0,16,471,8,37,NA,NA,32,32,32,32,16,16,16,16,16,16,16,16,16,17,5767,32
"1410",2021,"65744845","Ter Wal Woonzorg B.v.",32,17.5,6.25,1.71,2.5,0.55,12.31,15.38,3.08,3,5,17.14,12.57,54.86,12.57,0,2.86,0,0,0,0.76,5.34,0.13,2,0,25000,18,4,5,1,3,2,10,2,0,1,0,0,0,18,100,4,32,18,1e+06,32,33,33,33,18,18,18,18,18,18,18,18,18,23,1872,32
"1411",2021,"58534598","Thuisgenoten B.v.",83,39.88,37.5,13.52,12.22,0.48,41.21,27.88,10.91,12,22,12.94,26.03,50.3,5.89,0,2.61,0,2.23,0,0.78,7.46,1.13,33,5,280380,40,34,23,9,5,10,20,2,0,1,0,1,0,40,756,94,88,40,2294826,83,83,83,83,40,40,40,40,40,40,40,40,40,51,10135,83
"1412",2021,"41085837","Thuiszorg & Zorgcentra Pantein",1200,651.85,32.36,1.69,3.13,0.54,19.39,23.44,5.65,151,557,16.15,10.2,47.02,8.26,2.44,0,4.57,0.6,10.76,1.1,7.75,0.96,399,11,1089048,652,206,249,60,105,66,307,54,16,0,30,4,70,652,17415,1146,1233,652,34811926,1200,1063,1063,1063,652,652,652,652,652,652,652,652,652,591,224630,1200
"1413",2021,"8124983","Thuiszorg Beers B.v.",123,45.7,61.79,NA,NA,0.37,0,25.41,2.46,6,0,0,19.26,35.01,13.35,0,3.5,0,24.51,4.38,4.06,5.35,0.29,76,NA,NA,46,0,31,3,0,9,16,6,0,2,0,11,2,46,803,36,123,NA,NA,123,122,122,122,46,46,46,46,46,46,46,46,46,11,15023,123
"1414",2021,"64795942","Tomarwonen Oudenbosch B.v.",28,18.54,11.54,2.7,2.69,0.66,31.37,31.37,7.84,4,2,0,37.65,42.83,0,0,0,0,19.53,0,1.32,8.08,1.5,3,1,26702,19,8,8,2,0,7,8,0,0,0,0,4,0,19,556,42,26,19,993476,28,26,26,26,19,19,19,19,19,19,19,19,19,14,6880,28
"1415",2021,"28116689","Topaz",1649,758,34.69,9.26,12.98,0.46,12.56,13.65,NA,64,854,18.34,14.46,42.16,7.19,1.9,0,4.35,0.9,10.7,0.91,8.22,1.01,572,70,5162102,758,208,226,NA,139,110,320,55,14,0,33,7,81,758,30,1665,1649,758,39782493,1649,1656,1656,NA,758,758,758,758,758,758,758,758,758,829,365,1649
"1416",2021,"63051249","Tsn Ebbingepoort B.v.",112,55.3,19.49,7.87,9.51,0.49,19.84,13.49,5.56,15,50,6.46,12.73,42.39,22.08,8.35,0,0,1.93,6.04,0.9,12.07,1.39,23,4,326073,55,25,17,7,4,7,23,12,5,0,0,1,3,55,1944,156,118,55,3428801,112,126,126,126,55,55,55,55,55,55,55,55,55,62,16105,112
"1417",2021,"63050773","Tsn Mercator B.v.",105,51.52,25,2.97,3.73,0.49,16.59,23.41,11.71,16,47,7.67,14.17,43.96,20.81,3.78,0,0,3.07,6.54,0.91,7.42,1.12,25,2,113674,52,17,24,12,4,7,23,11,2,0,0,2,3,52,1025,118,100,52,3045804,105,103,103,103,52,52,52,52,52,52,52,52,52,56,13822,105
"1418",2021,"63051052","Tsn Voor Anker B.v.",165,83.98,22.64,1.96,2.48,0.51,11.41,27.03,4.8,24,75,18.39,5.41,46.78,16.48,5.08,0,0,3.02,4.83,0.98,10.07,1.04,36,2,124395,84,19,45,8,15,5,39,14,4,0,0,3,4,84,2419,172,159,84,5022022,165,167,167,167,84,84,84,84,84,84,84,84,84,86,24010,165
"1419",2021,"81760019","V.o.f. De Kans T.h.o.d.n. Herbergier Bartlehiem",26,17.2,11.54,NA,NA,0.66,3.77,3.77,3.77,2,3,0,18.9,44.24,11.74,4.65,0,0,18.9,1.57,0.97,6.63,1,3,NA,NA,17,1,1,1,0,3,8,2,1,0,0,3,0,17,178,26,26,NA,NA,26,27,27,27,17,17,17,17,17,17,17,17,17,18,2683,26
"1420",2021,"57633770","V.o.f. Herbergier Blerick",30,17.5,13.33,NA,NA,0.58,13.33,13.33,10,3,3,16,45.14,31.43,7.43,0,0,0,0,0,1.03,7.4,1.67,4,NA,NA,18,4,4,3,3,8,6,1,0,0,0,0,0,18,303,50,30,NA,NA,30,30,30,30,18,18,18,18,18,18,18,18,18,17,4095,30
"1421",2021,"64149978","V.o.f. Herbergier Boxtel",25,17.5,36,1.6,0.24,0.7,0,14.29,0,2,2,17.14,34.29,32,5.09,6.86,0,0,0,4.57,1.03,5.36,1.12,9,0,1640,18,0,4,0,3,6,6,1,1,0,0,0,1,18,1728,28,25,18,679201,25,28,28,28,18,18,18,18,18,18,18,18,18,17,32221,25
"1422",2021,"59172541","V.o.f. Van Der Toorn",24,17.5,16.67,0.11,0.36,0.73,8.33,12.5,0,8,1,0,12.57,39.43,29.71,0,0,0,5.71,12.57,1.06,6.04,1.71,4,0,2599,18,2,3,0,0,2,7,5,0,0,0,1,2,18,221,41,24,18,715463,24,24,24,24,18,18,18,18,18,18,18,18,18,16,3656,24
"1423",2021,"8172905","V.o.f. Vastenhoud T.h.o.d.n. Herbergier Gees",26,18.34,30.77,NA,NA,0.71,3.92,3.92,11.76,9,3,0,0,30.75,14.5,0,0,0,29.33,25.41,0.09,11.85,1.15,8,NA,NA,18,1,1,3,0,0,6,3,0,0,0,5,5,18,4035,30,26,NA,NA,26,26,26,26,18,18,18,18,18,18,18,18,18,205,34054,26
"1424",2021,"1115958","V.o.f. Westersypen",22,2021.1,27.78,NA,NA,91.87,0,9.52,0,45,5,0.15,0.31,0.52,0,0,0,0,0,0.2,2021.1,3.84,0.32,5,NA,NA,2021,0,1,0,3,6,11,0,0,0,0,0,4,2021,14,7,18,NA,NA,22,11,11,11,2021,2021,2021,2021,2021,2021,2021,2021,2021,1,365,22
"1425",2021,"9175720","V.o.f. Zorgboerderij Klein Arfman",18,15.4,0,0,NA,0.86,17.65,5.88,23.53,3,2,0,0,67.53,0,0,12.99,0,19.48,0,0.91,3.33,0.17,0,0,NA,15,3,1,4,0,0,10,0,0,2,0,3,0,15,187,3,18,15,NA,18,17,17,17,15,15,15,15,15,15,15,15,15,17,5621,18
